"player_api_id","player_name","overall_rating","gk_attributes_sum","match_count","league_count"
"5640",101103,"Fernando",80,139,164,2
"5641",101192,"James McCarthy",80,142,234,2
"5642",101197,"Djalma",73,134,61,1
"5643",101201,"Felipe",75,129,97,2
"5644",101419,"Odion Ighalo",77,68,76,3
"5645",101422,"Diego Perotti",80,138,136,2
"5646",101426,"Jefferson",69,118,7,1
"5647",101434,"Felipe Pardo",78,53,44,1
"5648",101501,"Kyriakos Papadopoulos",79,124,67,1
"5649",101503,"Gilles Binya",71,135,49,2
"5650",101584,"Cassio",78,389,9,1
"5651",101586,"Freek Heerkens",65,65,16,1
"5652",101588,"Jonathan Reis",75,102,44,1
"5653",101589,"Genero Zeefuik",68,54,54,1
"5654",101590,"Oier Olazabal",70,356,17,1
"5655",101920,"Jonathan Lopez",66,312,4,1
"5656",101969,"Dame N'Doye",80,121,18,1
"5657",101982,"Javi Flores",64,126,1,1
"5658",101983,"Manu Herrera",76,374,35,1
"5659",102002,"Asier Goiria",71,132,27,1
"5660",102290,"Guyon Fernandez",68,53,71,1
"5661",102301,"Tunay Torun",74,126,30,1
"5662",102356,"Neil Taylor",74,67,112,1
"5663",102374,"Mario Martinez",69,142,17,2
"5664",102394,"Alberto Garcia",70,352,6,1
"5665",102572,"Adrian Colunga",76,121,101,1
"5666",102602,"Will Atkinson",61,107,2,1
"5667",102612,"Antonio Apono",76,145,120,1
"5668",102614,"Manuel Castro Pavon",68,128,12,1
"5669",102619,"Mario Bermejo",76,145,51,1
"5670",102620,"Carlos Martinez",78,127,116,1
"5671",102622,"Markel Bergara",77,137,116,1
"5672",102623,"Borja Viguera",74,123,13,1
"5673",102626,"Vasco Fernandes",69,136,35,1
"5674",102628,"Cristian Bustos",69,145,2,1
"5675",102630,"Sergio Pelegrin",75,138,23,1
"5676",102631,"David Rodriguez",72,141,3,1
"5677",102658,"Eke Uzoma",67,132,1,1
"5678",102699,"Foued Kadir",75,124,97,2
"5679",102716,"Helder Tiago Guedes",72,53,33,1
"5680",102719,"Stefan Nijland",69,120,57,1
"5681",102725,"Fouad Idabdelhay",67,124,19,1
"5682",102777,"Manuel Pascali",67,126,191,1
"5683",102879,"Salva Sevilla",75,149,72,1
"5684",102912,"Carlos Calvo",71,143,26,1
"5685",103089,"Rodnei",75,109,55,1
"5686",103139,"Diego Buonanotte",77,152,19,1
"5687",103218,"Ciprian Tatarusanu",75,376,46,1
"5688",103266,"Davide Astori",80,127,222,1
"5689",103372,"Elinton Andrade",69,348,2,1
"5690",103386,"Raul Rusescu",72,44,12,1
"5691",103419,"Andy King",70,135,25,1
"5692",103424,"Gabriel Torje",74,61,45,2
"5693",103428,"Costel Pantilimon",76,378,52,1
"5694",103450,"Yevheniy Konoplyanka",82,49,15,1
"5695",103468,"Johny Placide",75,371,50,1
"5696",103470,"Jean-Armel Kana-Biyik",76,108,148,1
"5697",103482,"Bouchaib El Moubarki",60,114,5,1
"5698",103485,"Jules Stephane Goda",61,309,3,1
"5699",103487,"Kafoumba Coulibaly",72,140,91,1
"5700",103684,"Michael Zullo",67,106,21,1
"5701",103686,"Robbie Kruse",74,106,35,1
"5702",103691,"Felipe Saad",66,125,19,1
"5703",103714,"Herve Bazile",70,47,30,1
"5704",103846,"Stephan Andrist",66,46,75,1
"5705",103862,"Milos Krstic",64,65,10,1
"5706",103866,"Adamo Coulibaly",73,42,28,1
"5707",103869,"Younousse Sankhare",75,121,143,1
"5708",103882,"Manuel Pamic",67,123,2,1
"5709",103888,"Ben Hutchinson",64,107,3,1
"5710",103899,"Siem de Jong",78,141,130,2
"5711",103904,"Emilio Nsue",73,147,78,1
"5712",103905,"Juanfran",74,59,91,1
"5713",103941,"Facundo Parra",71,57,3,1
"5714",103964,"Arnold Bouka Moutou",70,60,12,1
"5715",104002,"Tony Varela",63,67,19,1
"5716",104003,"Jerge Hoefdraad",62,53,4,1
"5717",104005,"Kelvin Maynard",63,57,7,1
"5718",104010,"Gerson Sheotahul",64,143,29,1
"5719",104033,"Ruud Boffin",73,368,6,2
"5720",104045,"Bas Dost",79,119,153,2
"5721",104377,"Teddy Chevalier",72,132,119,2
"5722",104378,"Bojan Jorgacevic",72,358,102,1
"5723",104382,"Roberto Rosales",76,148,200,3
"5724",104384,"Sebastien Bruzzese",69,352,18,1
"5725",104386,"Vusumuzi Prince Nyoni",67,134,97,1
"5726",104388,"Cyprien Baguette,23",58,292,24,1
"5727",104389,"Geoffrey Mujangi Bia",75,130,54,3
"5728",104392,"Brice Jovial",72,119,22,1
"5729",104404,"Nill De Pauw",71,137,101,2
"5730",104406,"Benjamin Mokulu Tembe",70,100,53,1
"5731",104410,"Robin Henkens",66,68,49,1
"5732",104411,"David Hubert",70,126,115,1
"5733",104415,"Giel Deferm",63,131,45,1
"5734",104432,"Georgi Makaridze",61,320,2,1
"5735",104434,"Levan Mchedlidze",71,122,9,1
"5736",104482,"Daryl Janmaat",77,133,203,2
"5737",104646,"Dario Lezcano",71,50,127,2
"5738",104744,"Riccardo Cazzola",72,41,16,1
"5739",104778,"Lorenzo Pasciuti",71,40,19,1
"5740",104911,"Jem Karacan",72,132,21,1
"5741",104986,"Andres Fernandez",79,384,149,2
"5742",105022,"Simon Church",67,132,13,1
"5743",105327,"Lauri Dalla Valle",70,105,5,1
"5744",105351,"Simao",75,137,82,1
"5745",105526,"Adrian Mrowiec",64,133,86,2
"5746",105535,"Kamil Wilczek",70,113,98,2
"5747",105548,"Abel Hernandez",78,99,57,2
"5748",105610,"Magnus Eriksson",71,54,2,1
"5749",105680,"John Bostock",70,136,24,1
"5750",105695,"Gal Shish",64,53,17,1
"5751",105826,"Gavin Hoyte",67,113,1,1
"5752",105827,"Fran Merida",74,140,8,2
"5753",105828,"Rafael",75,363,69,1
"5754",105919,"Nacer Barazite",74,128,38,1
"5755",105925,"Angel Montoro",70,140,5,1
"5756",106013,"Bakary Sare",77,134,46,2
"5757",106175,"Diego Angelo",73,119,48,1
"5758",106228,"Victor Moses",76,131,97,1
"5759",106286,"Luis Fernando Duarte Nunes,32",70,127,34,1
"5760",106292,"Filip Djordjevic",80,114,61,2
"5761",106294,"Ivan Kelava",72,354,10,1
"5762",106309,"Carlos Zambrano",77,139,130,1
"5763",106369,"Nikita Rukavytsya",70,127,30,2
"5764",106373,"Guus Joppen",66,65,44,1
"5765",106474,"Rydell Poepon",69,116,165,1
"5766",106559,"Martin Zeman",66,136,14,1
"5767",106600,"Gaston Sangoy",71,62,21,1
"5768",106640,"Demetris Christofi",72,51,37,1
"5769",106641,"Pavle Popara",60,44,2,1
"5770",106910,"Ryan Shotton",71,128,34,1
"5771",107001,"Pavels Steinbors",66,331,47,1
"5772",107066,"Sanel Jahic",72,138,28,2
"5773",107132,"Beram Kayal",76,49,64,1
"5774",107216,"Ched Evans",69,117,3,1
"5775",107280,"Ashley Barnes",71,112,28,1
"5776",107281,"Zoltan Stieber",73,128,35,1
"5777",107283,"Liam Hughes",46,93,4,1
"5778",107408,"Bira Dembele",63,111,15,1
"5779",107415,"Rudy Gestede",73,48,14,1
"5780",107416,"Badis Lebbihi",54,116,1,1
"5781",107417,"Eden Hazard",89,130,240,2
"5782",107502,"Armin Bacinovic",77,128,36,1
"5783",107588,"Theodor Gebre Selassie",76,132,100,1
"5784",107717,"Artem Kravets",73,52,5,1
"5785",107792,"Artis Lazdins",60,60,18,1
"5786",107806,"Didier Ovono",70,349,85,2
"5787",107848,"Krzysztof Maczynski",68,52,82,1
"5788",107920,"Nils Petersen",76,111,58,1
"5789",107929,"Alberto Botia",77,137,133,1
"5790",107930,"Victor Sanchez Mata",76,128,184,2
"5791",107983,"Kevin Koffi",64,94,19,1
"5792",107987,"Nicolas Lodeiro",78,142,5,1
"5793",107994,"Denis Halilovic",65,133,15,1
"5794",108038,"Georginio Wijnaldum",80,133,207,2
"5795",108075,"Elderson",75,118,110,2
"5796",108179,"Wojciech Trochim",51,49,1,1
"5797",108381,"Milan Djuric",67,129,17,1
"5798",108401,"Mate Jajalo",73,139,101,2
"5799",108451,"Milan Vilotic",71,65,96,1
"5800",108461,"Yohandry Orozco",68,52,5,1
"5801",108521,"Saif Ghezal",69,97,73,1
"5802",108524,"Ammar Jemal",75,63,35,2
"5803",108525,"Amine Mohamed Chermiti",70,47,81,2
"5804",108535,"Moussa Narry",74,144,41,1
"5805",108568,"Ever Banega",82,154,149,1
"5806",108572,"David Lomban",74,130,88,1
"5807",108760,"Stewart Murdoch",56,47,14,1
"5808",108807,"Paulo Henrique",72,121,34,2
"5809",108808,"Mario Balotelli",84,118,116,2
"5810",108809,"Kike Sola",74,125,54,1
"5811",108917,"James Gibson",63,129,7,1
"5812",108956,"Ivan Fatic",67,133,3,1
"5813",108994,"Vegar Eggen Hedenstad",71,134,9,1
"5814",109055,"Vincenzo Camilleri",68,47,1,1
"5815",109058,"Jack Rodwell",77,141,84,1
"5816",109060,"Sergio Romero",78,392,101,4
"5817",109061,"Ruud Vormer",76,150,148,2
"5818",109065,"Wilfried Moimbe",69,116,15,1
"5819",109087,"Marc Pfitzner",67,55,6,1
"5820",109088,"Jan Washausen",60,60,1,1
"5821",109121,"Alberto Paloschi",77,106,132,2
"5822",109147,"Gary Irvine",64,54,78,1
"5823",109191,"Craig Reid",62,57,32,1
"5824",109222,"Vicente Guaita",80,397,138,1
"5825",109280,"Sloan Privat",71,107,62,1
"5826",109281,"Pape M'Bow",64,124,2,1
"5827",109288,"Ruud Boymans",73,114,53,1
"5828",109298,"Mauricio Isla",80,148,174,3
"5829",109330,"Yann M'Vila",82,132,158,3
"5830",109331,"Jose Nadson",68,48,37,1
"5831",109332,"Wallace",65,131,27,1
"5832",109338,"Marco Davide Faraoni",74,59,12,1
"5833",109434,"Martyn Waghorn",67,112,1,1
"5834",109491,"Jay Rodriguez",77,116,57,1
"5835",109588,"Mohamed Chalali",60,44,4,1
"5836",109589,"Benjamin Police",52,109,2,1
"5837",109590,"Mohamed Youssouf",55,118,2,1
"5838",109615,"Omer Toprak",81,135,151,1
"5839",109616,"Wellington",67,128,2,1
"5840",109621,"Steven Nzonzi",79,147,206,2
"5841",109622,"Scott Fox",62,305,70,1
"5842",109637,"Jacob Lensky",70,151,55,1
"5843",109638,"Leroy Fer",76,139,174,2
"5844",109639,"Jordy Buijs",67,42,154,1
"5845",109647,"Vito Wormgoor",69,59,156,1
"5846",109648,"Mitchell Donald",71,134,95,1
"5847",109649,"Jan-Arie van der Heijden",74,144,190,1
"5848",109650,"Marco van Duin",60,295,3,1
"5849",109651,"Gregory van der Wiel",78,126,177,2
"5850",109652,"Vurnon Anita",75,132,175,2
"5851",109653,"John Goossens",72,124,64,1
"5852",109786,"Marc McAusland",63,55,148,1
"5853",109897,"James Tomkins",75,124,143,1
"5854",109898,"Jack Collison",75,148,48,1
"5855",110106,"Josimar Lima",65,130,20,1
"5856",110107,"Niels Vorthoren",63,52,15,1
"5857",110108,"Lex van Haeften",56,273,1,1
"5858",110110,"Ryan Koolwijk",70,42,121,1
"5859",110112,"Arjan van Dijk",63,314,12,1
"5860",110113,"Daan Bovenberg",68,53,90,1
"5861",110115,"Joshua John",73,83,27,1
"5862",110116,"Tim Breukers",69,138,134,1
"5863",110128,"Bart van Brakel",63,57,6,1
"5864",110132,"Rick Verbeek",63,132,2,1
"5865",110135,"Sjoerd Overgoor",66,62,92,1
"5866",110136,"Rik Sebens",58,62,2,1
"5867",110137,"Arnor Smarason",67,121,3,1
"5868",110138,"Calvin Jong-a-Pin",68,129,59,1
"5869",110139,"Geert Arend Roorda",69,137,26,1
"5870",110140,"Donovan Deekman",65,131,6,1
"5871",110142,"Jeroen Veldmate",67,67,43,1
"5872",110145,"Martijn van der Laan",67,51,55,1
"5873",110146,"Shkodran Metaj",65,129,27,1
"5874",110147,"Douglas",79,121,130,1
"5875",110148,"Marko Arnautovic",79,118,136,3
"5876",110150,"Kees van Buuren",61,46,22,1
"5877",110154,"Wesley de Ruiter",66,328,42,1
"5878",110156,"Gianluca Nijholt",68,140,21,1
"5879",110159,"Donny Gorter",69,135,95,1
"5880",110161,"Michiel Kramer",74,65,71,1
"5881",110168,"Kevin van Diermen",67,119,45,1
"5882",110169,"Aron Gunnarsson",70,137,17,1
"5883",110184,"Dion Malone",68,51,104,1
"5884",110185,"Ruud van de Rijt",63,53,4,1
"5885",110189,"Nacer Chadli",79,58,124,2
"5886",110206,"Melvin de Leeuw",62,49,22,1
"5887",110214,"Joey van den Berg",72,51,109,1
"5888",110331,"Brayan Angulo",70,125,50,2
"5889",110378,"Panagiotis Tachtsidis",75,126,72,1
"5890",110382,"Matias Omar Degra",66,340,21,1
"5891",110738,"Graham Cummins",62,50,23,1
"5892",110878,"Stergos Marinos",71,146,39,1
"5893",110883,"Matias Rodriguez",73,51,1,1
"5894",110947,"Chris Herd",70,142,31,1
"5895",110948,"Nikos Karelis",73,49,7,1
"5896",111025,"Srdjan Blazic",64,326,12,1
"5897",111033,"Matias Alustiza",74,46,1,1
"5898",111060,"Callum McGregor",67,54,23,1
"5899",111068,"Christian Bekamenga",71,81,17,1
"5900",111182,"Zsolt Laczko",68,35,7,1
"5901",111190,"Laure",74,136,93,1
"5902",111193,"Thomas Bosmel",63,321,3,1
"5903",111194,"Ismaila N'Diaye",64,127,32,2
"5904",111199,"Marco Pappa",71,132,2,1
"5905",111237,"Vicente Iborra",81,131,147,1
"5906",111703,"Loic Nestor",65,108,9,1
"5907",111704,"Selim Bouadla",64,101,6,2
"5908",111739,"Simone Romagnoli",71,55,36,1
"5909",111741,"Mauro Vigorito",65,320,1,1
"5910",111747,"Daniele Ragatzu",70,107,8,1
"5911",111787,"Mathieu Dossevi",75,117,129,2
"5912",111794,"Luca Siligardi",73,123,34,1
"5913",111800,"Kyle Naughton",74,141,95,1
"5914",111801,"Alfred N'Diaye",77,127,111,3
"5915",111818,"Simone Benedetti",70,50,4,1
"5916",111819,"Jean-Philippe Sabo",64,113,1,1
"5917",111858,"Daniel Opare",75,109,39,2
"5918",111862,"Kwadwo Asamoah",82,147,176,1
"5919",111865,"Maynor Figueroa",76,143,208,1
"5920",111885,"Efrain Juarez",79,140,20,2
"5921",111897,"Marco Fabian",75,118,9,1
"5922",111909,"Michael Basser Chretien",76,145,69,1
"5923",111917,"Amadou Sidibe",63,140,17,1
"5924",111925,"Chaker Zouaghi",63,52,29,1
"5925",111930,"Ahmed El Mohamady",77,47,109,1
"5926",111973,"Gilberto",65,41,23,1
"5927",111975,"Manucho",76,109,70,2
"5928",111994,"Tsepo Masilela",73,121,11,1
"5929",112012,"Emmanuel Mayuka",73,61,54,3
"5930",112027,"Khaled Adenon",64,130,3,1
"5931",112035,"Kagisho Dikgacoi",72,141,32,1
"5932",112107,"Erwin Mulder",74,377,150,1
"5933",112117,"Diallo Guidilleye",69,58,5,1
"5934",112119,"Charlison Benschop",73,110,58,3
"5935",112122,"Serhat Koc",66,114,3,1
"5936",112123,"Paul Hanlon",65,125,149,1
"5937",112204,"Igor Martinez",72,50,5,1
"5938",112205,"Cala",74,119,63,2
"5939",112297,"David Obua",69,153,69,1
"5940",112397,"Vitor Gomes",72,131,101,1
"5941",112424,"Roberto",72,79,33,1
"5942",112471,"Erik Falkenburg",70,146,159,1
"5943",112476,"Lorenzo Ariaudo",74,117,72,1
"5944",112477,"Maikel van der Werff",73,49,75,1
"5945",112561,"Boubacar Mansaly",60,113,1,1
"5946",112563,"Hans Martinez",70,42,1,1
"5947",112585,"John Paul Kissock",63,45,2,1
"5948",112656,"Ariel Borysiuk",70,130,123,2
"5949",112704,"Michael Kovacevic",69,124,85,1
"5950",112758,"Ignacio Camacho",81,142,134,1
"5951",112801,"Marinho",72,128,119,1
"5952",112848,"Carlos Labrin",69,67,9,1
"5953",112881,"Joao Luiz",65,133,51,1
"5954",112934,"Emil Lyng",62,116,4,2
"5955",112935,"Mads Albaek",72,127,25,1
"5956",112976,"Adrian Nikci",68,128,55,2
"5957",112978,"Roman Buerki",80,398,178,2
"5958",112979,"Aron Liechti",56,119,2,1
"5959",112981,"Michael Siegfried",59,59,63,1
"5960",113005,"Hal Robson-Kanu",68,113,13,1
"5961",113186,"Emir Sinanovic",49,125,12,1
"5962",113189,"Rostyn Griffiths",66,130,17,1
"5963",113227,"Moreno Costanzo",69,115,172,1
"5964",113231,"Mike Gomes",55,46,24,1
"5965",113232,"Maxime Vuille",54,125,1,1
"5966",113235,"Burim Kukeli",65,116,137,1
"5967",113237,"Ridge Munsy",65,64,22,1
"5968",113238,"Janko Pacar",59,119,5,1
"5969",113239,"Fabio Daprela",70,114,30,3
"5970",113270,"Sander Fischer",70,60,66,1
"5971",113292,"Joey Suk",63,45,15,2
"5972",113311,"Mauro Dos Santos",72,53,57,1
"5973",113318,"Facundo Sebastian Roncaglia",79,100,108,2
"5974",113340,"Jens Hegeler",75,123,76,1
"5975",113422,"Pascal Schuerpf",58,125,24,1
"5976",113465,"Junior Hoilett",78,124,83,1
"5977",113517,"Bruno Severino",67,42,2,1
"5978",113599,"Lucas Armando Mareque",71,60,39,1
"5979",113604,"Adrian Daniel Calello",61,56,8,1
"5980",113627,"Hernan Dario Bernardello",76,145,68,1
"5981",113631,"Mauro Formica",72,64,28,2
"5982",113672,"Mateo Pablo Musacchio",81,128,117,1
"5983",113695,"Cristian Alvarez",77,380,70,1
"5984",113702,"Mariano Angel Paglialunga",68,60,1,1
"5985",113757,"Milton Joel Caraglio",73,50,3,1
"5986",113762,"Santiago Morero",72,131,54,1
"5987",113769,"Lucas Pratto",79,59,4,1
"5988",113772,"Chris Basham",69,137,7,1
"5989",113774,"Nicolas Bianchi Arce",71,54,5,1
"5990",113792,"Jonathan Cristaldo",74,63,19,1
"5991",113794,"Damian Leandro Casalinuovo",70,122,22,1
"5992",113836,"Danny Welbeck",80,105,99,1
"5993",113868,"Victor Vazquez",77,129,69,1
"5994",113902,"Mirko Boland",72,60,29,1
"5995",113908,"Liam Bridcutt",74,129,19,1
"5996",113968,"Claudio Yacob",79,41,100,1
"5997",113976,"Marcos Antonio",73,55,15,2
"5998",114011,"Stjepan Kukuruzovic",63,45,67,1
"5999",114016,"Vullnet Basha",67,124,48,1
"6000",114018,"Mathieu Debonnaire",56,279,8,1
"6001",114021,"Alexandre Pasche",62,110,49,1
"6002",114025,"Tony Jantschke",80,133,147,1
"6003",114044,"Alvaro Dominguez",78,132,146,2
"6004",114068,"Thomas Piermayr",60,121,16,1
"6005",114076,"Cristian Gamboa",74,56,1,1
"6006",114158,"David Witteveen",69,45,5,1
"6007",114211,"Miro Varvodic",68,322,7,1
"6008",114212,"Goran Jozinovic",57,50,15,1
"6009",114215,"Mario Maloca",71,57,18,1
"6010",114216,"Mario Ticinovic",64,58,22,1
"6011",114218,"William Buckley",72,90,9,1
"6012",114222,"Jack Compton",63,47,3,1
"6013",114268,"Dejan Lovren",80,129,144,2
"6014",114270,"Silvio Rodic",61,305,25,1
"6015",114333,"Lukas Marecek",71,140,35,2
"6016",114337,"Joel Ekstrand",71,147,4,1
"6017",114339,"Cristian Maidana",74,142,6,1
"6018",114364,"Wesley",76,139,19,1
"6019",114368,"Valery Nahayo",68,104,19,1
"6020",114475,"Luca Di Matteo",66,119,2,1
"6021",114492,"Kevin Pezzoni",70,128,62,1
"6022",114499,"Victor Aquino",68,61,2,1
"6023",114503,"Abiola Dauda",69,118,22,2
"6024",114558,"Kevin Strootman",81,88,136,2
"6025",114582,"Helton Dos Reis",51,107,2,1
"6026",114601,"Juan Angel Neira",68,54,1,1
"6027",114650,"Jan Moravek",73,144,54,1
"6028",114651,"Mateus",74,139,90,1
"6029",114664,"Daniel Pavlovic",65,128,137,2
"6030",114671,"Fabiano Oliveira",68,128,4,1
"6031",114672,"Lucas Wilchez",74,49,1,1
"6032",114680,"Jonathan Urretaviscaya",75,143,31,2
"6033",114688,"Claudemir",76,136,65,2
"6034",114715,"Emiliano Ariel Dudar",68,118,60,1
"6035",114716,"Mouhcine Iajour",62,122,2,1
"6036",114724,"Pedrinho",71,127,95,2
"6037",114735,"Nick von Niederhausern",59,65,42,1
"6038",114737,"Marwin Hitz",77,380,89,1
"6039",114738,"Luca Zuffi",76,58,98,1
"6040",114742,"Anthony Sauthier",63,119,39,1
"6041",114746,"Vincenzo Rennella",72,113,33,3
"6042",114762,"Manolo Reina",72,353,18,1
"6043",114769,"Miguel Britos",77,134,151,2
"6044",114789,"Lukas Schenkel",60,96,82,1
"6045",114790,"Adrian Winter",66,121,129,1
"6046",114792,"Jerome Thiesson",60,113,192,1
"6047",114794,"Pa Modou Jagne",65,128,122,1
"6048",114816,"Michal Pazdan",69,62,143,1
"6049",114817,"Michal Gliwa",61,298,69,1
"6050",114822,"Grzegorz Sandomierski",68,337,104,1
"6051",114827,"Luis Alfonso Henriquez",68,140,106,1
"6052",114963,"Fabian Giefer",74,359,42,1
"6053",114971,"Paulinho",81,52,31,1
"6054",115006,"Bartosz Kaniecki",59,286,17,1
"6055",115018,"Leo Fortunato",71,113,1,1
"6056",115067,"Nemanja Matic",84,151,154,3
"6057",115068,"Martin Juhar",63,63,11,1
"6058",115143,"Mariusz Przybylski",68,63,107,1
"6059",115160,"Brown Ideye",76,115,93,3
"6060",115171,"Julio Cesar Machado",73,151,2,1
"6061",115184,"Danijel Subasic",81,403,108,1
"6062",115190,"Sreten Sretenovic",67,93,27,1
"6063",115229,"Guilherme Santos",71,147,17,1
"6064",115253,"Anton Sloboda",63,44,52,1
"6065",115266,"Kristian Kolcak",62,71,20,1
"6066",115268,"Michal Peskovic",66,333,79,1
"6067",115297,"Fabian Monzon",74,126,60,3
"6068",115330,"Cristian Pasquato",74,121,8,1
"6069",115373,"Matija Skarabot",63,45,13,1
"6070",115377,"Goran Galesic",65,52,6,1
"6071",115392,"Sebino Plaku",63,52,14,1
"6072",115429,"Delvin N'Dinga",75,134,70,1
"6073",115440,"Ridge Mickael Mobulu",52,52,1,1
"6074",115488,"Paulo Arantes",62,38,12,1
"6075",115489,"Goldim Diego Gaucho",67,102,52,1
"6076",115495,"Luis Manuel",67,46,48,1
"6077",115512,"David Simao",74,65,121,1
"6078",115519,"Luisinho",75,49,77,2
"6079",115525,"Eder Sciola",67,98,18,1
"6080",115585,"Zaur Sadaev",70,100,20,1
"6081",115591,"Ricardo Rodriguez",83,130,150,2
"6082",115670,"Konstantin Rausch",75,114,165,1
"6083",115675,"Mark Ridgers",60,303,25,1
"6084",115681,"Jake Livermore",74,137,80,1
"6085",115700,"Leonardo Sanchez",67,51,11,1
"6086",115719,"Dejan Skolnik",69,57,37,1
"6087",115723,"Jules Reimerink",66,57,11,1
"6088",115724,"Grzegorz Kuswik",68,129,76,1
"6089",115739,"Nemanja Nikolic",74,53,30,1
"6090",115798,"Baba",76,134,101,2
"6091",115847,"Hiroshi Kiyotake",77,54,111,1
"6092",115862,"Ramon Cecchini",57,57,7,1
"6093",115863,"Kristian Kuzmanovic",57,63,2,1
"6094",115980,"Garath McCleary",72,116,15,1
"6095",116011,"El Fardou Ben Nabouhane",54,103,1,1
"6096",116085,"Eoin Doyle",66,109,34,1
"6097",116183,"Jose Velazquez",69,115,21,1
"6098",116243,"Rafael Romo",68,331,1,1
"6099",116253,"Juan Falcon",71,50,14,1
"6100",116555,"Duvan Zapata",77,40,27,1
"6101",116603,"Genki Omae",68,55,2,1
"6102",116642,"Yuki Otsu",67,58,8,1
"6103",116645,"Hiroki Sakai",72,51,86,1
"6104",116750,"Ricky van Wolfswinkel",77,106,151,5
"6105",116756,"Marcin Wodecki",64,120,51,1
"6106",116772,"Thomas Mueller",86,136,198,1
"6107",116788,"Admir Aganovic",61,55,11,2
"6108",116871,"Tadeusz Socha",64,128,83,1
"6109",116872,"Lukasz Tyminski",58,125,69,1
"6110",116874,"Krzysztof Janus",62,119,39,1
"6111",116881,"Adrian Paluchowski",61,117,9,1
"6112",116885,"Maksymilian Rogalski",64,54,68,1
"6113",116907,"Paolo Hurtado",73,55,48,1
"6114",117432,"Jiloan Hamad",71,113,5,1
"6115",117541,"Tjaronn Chery",72,53,126,1
"6116",117545,"Sean Morrison",70,95,15,1
"6117",117556,"Radoslaw Pruchnik",61,45,26,1
"6118",118049,"El-Arbi Hilal Soudani",72,50,27,1
"6119",118182,"Kheireddine Kiko Zarabi",69,131,22,1
"6120",118298,"Clemens Walch",67,126,9,1
"6121",118346,"Filip Luksik",65,53,21,2
"6122",118356,"Bigambo Rochat",53,125,3,1
"6123",118359,"Anatole Ngamukol",68,50,58,1
"6124",118386,"Bastian Schulz",67,127,13,1
"6125",118390,"Freddie Sears",71,99,13,1
"6126",118433,"Luis Pedro",67,53,8,1
"6127",118434,"Alexander Buettner",75,130,80,3
"6128",118441,"Edson Henrique",70,121,31,1
"6129",118508,"Fedor Smolov",76,123,5,1
"6130",118528,"Michu",80,138,89,3
"6131",118530,"Lukasz Hanzel",65,130,116,1
"6132",118601,"Rafik Halliche",71,139,42,1
"6133",118616,"Giancarlo Gonzalez",77,56,63,1
"6134",118666,"Pape Moussa Diakhate",55,59,8,1
"6135",118713,"Jurgen Prutsch",62,123,5,1
"6136",118730,"Eyong Enoh",74,139,99,3
"6137",118822,"Maciej Dabrowski",68,52,75,1
"6138",118843,"Wiljan Pluim",68,138,86,1
"6139",118848,"Robbin Ruiter",75,379,123,1
"6140",118850,"Anthony Lippini",67,48,26,1
"6141",118879,"Nikola Gulan",68,130,16,2
"6142",118883,"Agim Ibraimi",74,54,8,1
"6143",118896,"Peter Pawlett",70,113,105,1
"6144",118897,"Ryan Jack",69,56,164,1
"6145",118929,"Jordi Gomez",74,154,88,1
"6146",119005,"Bernard Parker",73,139,3,1
"6147",119014,"Darko Lazovic",74,55,6,1
"6148",119079,"Alex McCarthy",75,368,22,1
"6149",119100,"Ignacio Fideleff",73,52,4,1
"6150",119117,"Reginald Goreux",72,126,72,1
"6151",119118,"Moussa Gueye",63,44,19,2
"6152",119273,"Marcus Olsson",69,113,10,1
"6153",119305,"Agon Mehmeti",67,108,15,2
"6154",119351,"Zavon Hines",72,112,9,1
"6155",119427,"Aytac Sulu",75,48,33,1
"6156",119435,"Niall McGinn",70,126,147,1
"6157",119525,"Sebastian Rudy",77,145,155,1
"6158",119541,"Geoff Cameron",77,129,114,1
"6159",119542,"Luis Seijas",72,71,22,1
"6160",119702,"Milan Gajic",66,128,125,1
"6161",119760,"Rasmus Joensson",70,116,3,1
"6162",119838,"Slobodan Medojevic",74,60,38,1
"6163",119839,"Danijel Aleksic",66,123,34,2
"6164",120076,"Robert Zillner",66,56,3,1
"6165",120082,"Mickael Facchinetti",63,106,118,1
"6166",120110,"Kim Ojo",75,53,8,1
"6167",120116,"Jonny Rowell",66,95,28,1
"6168",120132,"Nahuel Valentini",63,42,12,1
"6169",120148,"Fernando Russi",63,41,1,1
"6170",120158,"Geoffrey Tulasne",62,136,4,1
"6171",120221,"Matias Cabrera",74,43,18,2
"6172",120428,"Mathis Bolly",67,113,5,1
"6173",120560,"Tobias Sana",70,120,11,1
"6174",120598,"Jonas Loessl",76,379,67,1
"6175",120621,"Douglas",76,379,89,1
"6176",120737,"Chengdong Zhang",70,42,34,1
"6177",120845,"Nabil Bahoui",72,99,2,1
"6178",120915,"Omar Kossoko",66,58,12,2
"6179",120917,"Ahmed Kashi",70,121,15,1
"6180",120919,"Aatif Chahechouhe",77,50,1,1
"6181",121044,"Nenad Krsticic",73,56,56,1
"6182",121069,"Ross Forbes",68,139,35,1
"6183",121080,"Philippe Koch",66,126,193,1
"6184",121093,"Sercan Sararer",72,105,27,1
"6185",121115,"Gianluca Frontino",65,50,22,1
"6186",121225,"Muhamed Keita",73,91,6,1
"6187",121286,"Fabio Francesco Sciacca",72,147,9,1
"6188",121488,"Alban Joinel",61,312,1,1
